name,city,country,iata,icao,latitude,longitude,continent
Pocatello Regional Airport,Pocatello,United States,PIH,KPIH,42.9098014831543,-112.59600067138672,America
Pierre Regional Airport,Pierre,United States,PIR,KPIR,44.38270187,-100.2860031,America
Pellston Regional Airport of Emmet County Airport,Pellston,United States,PLN,KPLN,45.57089996,-84.79669952,America
Portsmouth International at Pease Airport,Portsmouth,United States,PSM,KPSM,43.0778999329,-70.8233032227,America
Reading Regional Carl A Spaatz Field,Reading,United States,RDG,KRDG,40.378501892089844,-75.96520233154297,America
Rhinelander Oneida County Airport,Rhinelander,United States,RHI,KRHI,45.63119888305664,-89.46749877929688,America
Southwest Wyoming Regional Airport,Rock Springs,United States,RKS,KRKS,41.5942,-109.065001,America
Rutland - Southern Vermont Regional Airport,Rutland,United States,RUT,KRUT,43.52939987,-72.94960022,America
San Luis County Regional Airport,San Luis Obispo,United States,SBP,KSBP,35.236801147499996,-120.641998291,America
Sheridan County Airport,Sheridan,United States,SHR,KSHR,44.76919937133789,-106.9800033569336,America
Adirondack Regional Airport,Saranac Lake,United States,SLK,KSLK,44.38529968261719,-74.2061996459961,America
Salina Municipal Airport,Salina,United States,SLN,KSLN,38.79100036621094,-97.6521987915039,America
Santa Maria Pub/Capt G Allan Hancock Field,Santa Maria,United States,SMX,KSMX,34.89889908,-120.4570007,America
Tupelo Regional Airport,Tupelo,United States,TUP,KTUP,34.26810073852539,-88.7698974609375,America
Quincy Regional Baldwin Field,Quincy,United States,UIN,KUIN,39.94269943,-91.19460297,America
Victoria Regional Airport,Victoria,United States,VCT,KVCT,28.85260009765625,-96.91850280761719,America
Valdosta Regional Airport,Valdosta,United States,VLD,KVLD,30.782499313354492,-83.27670288085938,America
Worland Municipal Airport,Worland,United States,WRL,KWRL,43.9656982421875,-107.95099639892578,America
Yakima Air Terminal McAllister Field,Yakima,United States,YKM,KYKM,46.56819916,-120.5439987,America
Ercan International Airport,Nicosia,Cyprus,ECN,LCEN,35.154701232910156,33.49610137939453,Asia
Logroño-Agoncillo Airport,Logroño-Agoncillo,Spain,RJL,LELO,42.4609534888,-2.32223510742,Europe
Île d'Yeu Airport,Île d'Yeu,France,IDY,LFEY,46.71860122680664,-2.3911099433898926,Europe
Angers-Loire Airport,Angers/Marcé,France,ANE,LFJR,47.560299,-0.312222,Europe
La Môle Airport,La Môle,France,LTT,LFTZ,43.205399,6.482,Europe
Syros Airport,Syros Island,Greece,JSY,LGSO,37.4227981567,24.950899124099998,Europe
Pécs-Pogány Airport,Pécs-Pogány,Hungary,PEV,LHPP,45.990898,18.240996,Europe
Győr-Pér International Airport,Győr,Hungary,\N,LHPR,47.624401,17.813601,Europe
Sármellék International Airport,Sármellék,Hungary,SOB,LHSM,46.686391,17.159084,Europe
Aosta Airport,Aosta,Italy,AOT,LIMW,45.738499,7.36872,Europe
Salerno Costa d'Amalfi Airport,Salerno,Italy,QSR,LIRI,40.620399,14.9113,Europe
Corvo Airport,Corvo,Portugal,CVU,LPCR,39.671501,-31.1136,Atlantic
Banja Luka International Airport,Banja Luka,Bosnia and Herzegovina,BNX,LQBK,44.94139862060547,17.297500610351562,Europe
Uşak Airport,Usak,Turkey,USQ,LTBO,38.68149948120117,29.47170066833496,Europe
Kars Airport,Kars,Turkey,KSY,LTCF,40.562198638916016,43.1150016784668,Europe
Şanlıurfa Airport,Sanliurfa,Turkey,SFQ,LTCH,37.09429931640625,38.84709930419922,Europe
Kahramanmaraş Airport,Kahramanmaras,Turkey,KCM,LTCN,37.5388259888,36.9535217285,Europe
Ağrı Airport,Agri,Turkey,AJI,LTCO,39.654541015625,43.025978088378906,Europe
Adıyaman Airport,Adiyaman,Turkey,ADF,LTCP,37.7313995361,38.4688987732,Europe
Süleyman Demirel International Airport,Isparta,Turkey,ISE,LTFC,37.8554000854,30.368400573699997,Europe
Balıkesir Körfez Airport,Balikesir Korfez,Turkey,EDO,LTFD,39.554599762,27.0137996674,Europe
Samsun Çarşamba Airport,Samsun,Turkey,SZF,LTFH,41.254501,36.567101,Europe
Žilina Airport,Žilina,Slovakia,ILZ,LZZI,49.231498718299996,18.6135005951,Europe
JAGS McCartney International Airport,Cockburn Town,Turks and Caicos Islands,GDT,MBGT,21.444499969482422,-71.14230346679688,America
Middle Caicos Airport,Middle Caicos,Turks and Caicos Islands,MDS,MBMC,21.82602,-71.8025,America
Salt Cay Airport,Salt Cay,Turks and Caicos Islands,SLX,MBSY,21.333000183099998,-71.1999969482,America
Samaná El Catey International Airport,Samana,Dominican Republic,AZS,MDCY,19.2670001984,-69.7419967651,America
La Isabela International Airport,La Isabela,Dominican Republic,JBQ,MDJB,18.572500228881836,-69.98560333251953,America
Puerto Barrios Airport,Puerto Barrios,Guatemala,PBR,MGPB,15.7309,-88.583801,America
Quezaltenango Airport,Quezaltenango,Guatemala,AAZ,MGQZ,14.8656,-91.501999,America
Utirik Airport,Utirik Island,Marshall Islands,UTK,03N,11.222,169.852005,Pacific
Ahuas Airport,Ahuas,Honduras,AHS,MHAH,15.4722,-84.352203,America
Puerto Lempira Airport,Puerto Lempira,Honduras,PEU,MHPL,15.2622,-83.781197,America
Mili Island Airport,Mili Island,Marshall Islands,MIJ,MLIP,6.08333,171.733002,Pacific
Captain Rogelio Castillo National Airport,Celaya,Mexico,CYW,MMCY,20.546,-100.887001,America
Ciudad Constitución Airport,Ciudad Constitución,Mexico,CUA,MMDA,25.053800582886,-111.61499786377,America
Guerrero Negro Airport,Guerrero Negro,Mexico,GUB,MMGR,28.0261,-114.024002,America
El Lencero Airport,Jalapa,Mexico,JAL,MMJA,19.4750995636,-96.7975006104,America
Alonso Valderrama Airport,Chitré,Panama,CTD,MPCE,7.987840175628662,-80.40969848632812,America
Enrique Adolfo Jimenez Airport,Colón,Panama,ONX,MPEJ,9.356639862060547,-79.86740112304688,America
Jaqué Airport,Jaqué,Panama,JQE,MPJE,7.51777982711792,-78.1572036743164,America
Captain Ramon Xatruch Airport,La Palma,Panama,PLP,MPLP,8.406669616699219,-78.1417007446289,America
Aerotortuguero Airport,Roxana,Costa Rica,TTQ,MRAO,10.42,-83.6095,America
Barra del Colorado Airport,Pococi,Costa Rica,BCL,MRBC,10.768699645996094,-83.58560180664062,America
Cabo Velas Airport,Nicoya,Costa Rica,\N,MRCV,10.355699539185,-85.852897644043,America
Islita Airport,Nandayure,Costa Rica,PBP,MRIA,9.856109619140625,-85.37079620361328,America
Puerto Jimenez Airport,Puerto Jimenez,Costa Rica,PJM,MRPJ,8.533329963684082,-83.30000305175781,America
Tobias Bolanos International Airport,San Jose,Costa Rica,SYQ,MRPV,9.957050323486328,-84.13980102539062,America
(Duplicate) Playa Samara Airport,Playa Samara,Costa Rica,\N,MRSR,9.87,-85.48,America
Jérémie Airport,Jeremie,Haiti,JEE,MTJE,18.66309928894043,-74.17030334472656,America
Port-de-Paix Airport,Port-de-Paix,Haiti,PAX,MTPX,19.9335994720459,-72.84860229492188,America
Cayo Coco Airport,Cayo Coco,Cuba,\N,MUOC,22.513200759900002,-78.51100158690001,America
Alberto Delgado Airport,Trinidad,Cuba,TND,MUTD,21.788299560546875,-79.99720001220703,America
Congo Town Airport,Andros,Bahamas,COX,MYAK,24.158701,-77.589798,America
Arthur's Town Airport,Arthur's Town,Bahamas,ATC,MYCA,24.6294,-75.673797,America
New Bight Airport,Cat Island,Bahamas,TBI,MYCB,24.3153,-75.452301,America
Colonel Hill Airport,Colonel Hill,Bahamas,CRI,MYCI,22.745599746699998,-74.1824035645,America
Nassau Paradise Island Airport,Nassau,Bahamas,PID,MYPI,25.08300018310547,-77.30000305175781,America
Enua Airport,Atiu Island,Cook Islands,AIU,NCAT,-19.96780014038086,-158.11900329589844,Pacific
Mangaia Island Airport,Mangaia Island,Cook Islands,MGS,NCMG,-21.895986557006836,-157.9066619873047,Pacific
Manihiki Island Airport,Manihiki Island,Cook Islands,MHX,NCMH,-10.376700401306152,-161.0019989013672,Pacific
Mauke Airport,Mauke Island,Cook Islands,MUK,NCMK,-20.13610076904297,-157.34500122070312,Pacific
Mitiaro Island Airport,Mitiaro Island,Cook Islands,MOI,NCMR,-19.842500686645508,-157.7030029296875,Pacific
Tongareva Airport,Penrhyn Island,Cook Islands,PYE,NCPY,-9.01436996459961,-158.03240966796875,Pacific
Cicia Airport,Cicia,Fiji,ICI,NFCI,-17.7432994843,-179.341995239,Pacific
Malolo Lailai Island Airport,Malolo Lailai Island,Fiji,PTF,NFFO,-17.7779006958,177.197006226,Pacific
Vunisea Airport,Vunisea,Fiji,KDV,NFKD,-19.058099746699998,178.156997681,Pacific
Mana Island Airport,Mana Island,Fiji,MNF,NFMA,-17.6730995178,177.098007202,Pacific
Moala Airport,Moala,Fiji,MFJ,NFMO,-18.566699981699998,179.951004028,Pacific
Ngau Airport,Ngau,Fiji,NGI,NFNG,-18.115600585899998,179.339996338,Pacific
Lakeba Island Airport,Lakeba Island,Fiji,LKB,NFNK,-18.1991996765,-178.817001343,Pacific
Labasa Airport,Lambasa,Fiji,LBS,NFNL,-16.466699600219727,179.33999633789062,Pacific
Matei Airport,Matei,Fiji,TVU,NFNM,-16.6905994415,-179.876998901,Pacific
Koro Island Airport,Koro Island,Fiji,KXF,NFNO,-17.3458003998,179.42199707,Pacific
Rotuma Airport,Rotuma,Fiji,RTA,NFNR,-12.482500076293945,177.0709991455078,Pacific
Savusavu Airport,Savusavu,Fiji,SVU,NFNS,-16.8027992249,179.341003418,Pacific
Kaufana Airport,Eua Island,Tonga,EUA,NFTE,-21.378299713100002,-174.957992554,Pacific
Lifuka Island Airport,Lifuka,Tonga,HPA,NFTL,-19.777000427246094,-174.34100341796875,Pacific
Mata'aho Airport,Angaha, Niuafo'ou Island,Tonga,NFO,NFTO,-15.5707998276,U
Kuini Lavenia Airport,Niuatoputapu,Tonga,NTT,NFTP,-15.977297,-173.791089,Pacific
Vanua Balavu Airport,Vanua Balavu,Fiji,VBV,NFVB,-17.268999099731445,-178.9759979248047,Pacific
Niue International Airport,Alofi,Niue,IUE,NIUE,-19.079030990600586,-169.92559814453125,Pacific
Pointe Vele Airport,Futuna Island,Wallis and Futuna,FUT,NLWF,-14.3114004135,-178.065994263,Pacific
Maota Airport,Savaii Island,Samoa,MXS,NSMA,-13.742300033569336,-172.25799560546875,Pacific
Apataki Airport,Apataki,French Polynesia,APK,NTGD,-15.5736,-146.414993,Pacific
Ahe Airport,Ahe,French Polynesia,AHE,NTHE,-14.428099632263184,-146.2570037841797,Pacific
Hiva Oa-Atuona Airport,Hiva-oa,French Polynesia,AUQ,NTMN,-9.76879024506,-139.011001587,Pacific
Ua Pou Airport,Ua Pou,French Polynesia,UAP,NTMP,-9.35167,-140.078003,Pacific
Ua Huka Airport,Ua Huka,French Polynesia,UAH,NTMU,-8.93611,-139.552002,Pacific
Mota Lava Airport,Ablow,Vanuatu,MTV,NVSA,-13.6660003662,167.712005615,Pacific
Sola Airport,Sola,Vanuatu,SLH,NVSC,-13.8516998291,167.537002563,Pacific
Torres Airstrip,Loh/Linua,Vanuatu,TOH,NVSD,-13.3280000687,166.638000488,Pacific
Siwo Airport,Sangafa,Vanuatu,EAE,NVSE,-17.0902996063,168.343002319,Pacific
Craig Cove Airport,Craig Cove,Vanuatu,CCV,NVSF,-16.264999,167.923996,Pacific
Longana Airport,Longana,Vanuatu,LOD,NVSG,-15.3066997528,167.966995239,Pacific
Sara Airport,Pentecost Island,Vanuatu,SSR,NVSH,-15.4708003998,168.151992798,Pacific
Tavie Airport,Paama Island,Vanuatu,PBJ,NVSI,-16.438999176,168.257003784,Pacific
Lamap Airport,Lamap,Vanuatu,LPM,NVSL,-16.4611228,167.829253,Pacific
Lamen Bay Airport,Lamen Bay,Vanuatu,LNB,NVSM,-16.584199905400002,168.158996582,Pacific
Maewo-Naone Airport,Maewo Island,Vanuatu,MWF,NVSN,-15,168.082992554,Pacific
Lonorore Airport,Lonorore,Vanuatu,LNE,NVSO,-15.865599632299999,168.17199707,Pacific
Norsup Airport,Norsup,Vanuatu,NUS,NVSP,-16.0797,167.401001,Pacific
Gaua Island Airport,Gaua Island,Vanuatu,ZGU,NVSQ,-14.218099594099998,167.587005615,Pacific
Redcliffe Airport,Redcliffe,Vanuatu,RCL,NVSR,-15.472000122099999,167.835006714,Pacific
Santo Pekoa International Airport,Santo,Vanuatu,SON,NVSS,-15.505000114399998,167.220001221,Pacific
Tongoa Airport,Tongoa Island,Vanuatu,TGH,NVST,-16.8910999298,168.550994873,Pacific
Uléi Airport,Ambryn Island,Vanuatu,ULB,NVSU,-16.3297,168.3011,Pacific
Valesdir Airport,Valesdir,Vanuatu,VLS,NVSV,-16.796100616500002,168.177001953,Pacific
Southwest Bay Airport,Malekula Island,Vanuatu,SWJ,NVSX,-16.4864,167.4472,Pacific
North West Santo Airport,Olpoi,Vanuatu,OLJ,NVSZ,-14.881699562099998,166.557998657,Pacific
Aneityum Airport,Anelghowhat,Vanuatu,AUY,NVVA,-20.2492008209,169.770996094,Pacific
Aniwa Airport,Aniwa,Vanuatu,AWD,NVVB,-19.2346,169.6009,Pacific
Dillon's Bay Airport,Dillon's Bay,Vanuatu,DLY,NVVD,-18.7693996429,169.00100708,Pacific
Futuna Airport,Futuna Island,Vanuatu,FTA,NVVF,-19.516399383499998,170.231994629,Pacific
Ipota Airport,Ipota,Vanuatu,IPA,NVVI,-18.856389,169.283333,Pacific
Tiga Airport,Tiga,New Caledonia,TGJ,NWWA,-21.096099853515625,167.8040008544922,Pacific
Île Art - Waala Airport,Waala,New Caledonia,BMY,NWWC,-19.720600128173828,163.66099548339844,Pacific
Île des Pins Airport,Île des Pins,New Caledonia,ILP,NWWE,-22.588899612426758,167.45599365234375,Pacific
Fayzabad Airport,Faizabad,Afghanistan,FBD,OAFZ,37.121101,70.518097,Asia
Dawadmi Domestic Airport,Dawadmi,Saudi Arabia,\N,OEDW,24.5,44.400001525878906,Asia
Al-Jawf Domestic Airport,Al-Jawf,Saudi Arabia,AJF,OESK,29.78510093688965,40.099998474121094,Asia
Wadi Al Dawasir Airport,Wadi-al-dawasir,Saudi Arabia,WAE,OEWD,20.504299163800003,45.199600219699995,Asia
Khoram Abad Airport,Khorram Abad,Iran,KHD,OICK,33.43539810180664,48.282901763916016,Asia
Bam Airport,Bam,Iran,BXR,OIKM,29.084199905395508,58.45000076293945,Asia
Rafsanjan Airport,Rafsanjan,Iran,RJN,OIKR,30.297700881958008,56.05110168457031,Asia
Bojnord Airport,Bojnourd,Iran,BJB,OIMN,37.49300003051758,57.30820083618164,Asia
Sabzevar National Airport,Sabzevar,Iran,AFZ,OIMS,36.16809844970703,57.59519958496094,Asia
Noshahr Airport,Noshahr,Iran,NSH,OINN,36.663299560546875,51.464698791503906,Asia
Dasht-e Naz Airport,Dasht-e-naz,Iran,SRY,OINZ,36.635799408,53.193599700899995,Asia
Lar Airport,Lar,Iran,LRR,OISL,27.6746997833,54.3833007812,Asia
Ardabil Airport,Ardabil,Iran,ADU,OITL,38.3256988525,48.4244003296,Asia
Urmia Airport,Uromiyeh,Iran,OMH,OITR,37.6680984497,45.0686988831,Asia
Al Ain International Airport,Al Ain,United Arab Emirates,AAN,OMAL,24.261699676513672,55.60919952392578,Asia
Bannu Airport,Bannu,Pakistan,BNP,OPBN,32.9729,70.527901,Asia
Bahawalpur Airport,Bahawalpur,Pakistan,BHV,OPBW,29.348100662231445,71.71800231933594,Asia
Chitral Airport,Chitral,Pakistan,CJL,OPCH,35.886600494384766,71.80059814453125,Asia
Dalbandin Airport,Dalbandin,Pakistan,DBA,OPDB,28.878299713100002,64.3998031616,Asia
Dera Ghazi Khan Airport,Dera Ghazi Khan,Pakistan,DEA,OPDG,29.961000442504883,70.48590087890625,Asia
Dera Ismael Khan Airport,Dera Ismael Khan,Pakistan,DSK,OPDI,31.909400939941406,70.89659881591797,Asia
Jiwani Airport,Jiwani,Pakistan,JIW,OPJI,25.067800521900004,61.8054008484,Asia
Hyderabad Airport,Hyderabad,Pakistan,HDD,OPKD,25.3181,68.366096,Asia
Khuzdar Airport,Khuzdar,Pakistan,KDD,OPKH,27.790599823,66.6473007202,Asia
Ormara Airport,Ormara Raik,Pakistan,ORW,OPOR,25.274700164799995,64.58599853519999,Asia
Parachinar Airport,Parachinar,Pakistan,PAJ,OPPC,33.902099609400004,70.0716018677,Asia
Skardu Airport,Skardu,Pakistan,KDU,OPSD,35.33549880981445,75.53600311279297,Asia
Sehwan Sharif Airport,Sehwan Sharif,Pakistan,SYW,OPSN,26.473100662231445,67.71720123291016,Asia
Turbat International Airport,Turbat,Pakistan,TUK,OPTU,25.986400604248047,63.03020095825195,Asia
Sulaymaniyah International Airport,Sulaymaniyah,Iraq,ISU,ORSU,35.5617485046,45.316738128699996,Asia
Kamishly Airport,Kamishly,Syria,KAC,OSKL,37.020599365234375,41.19139862060547,Asia
Sayun International Airport,Sayun Intl,Yemen,GXF,OYSY,15.9660997391,48.78829956049999,Asia
Adak Airport,Adak Island,United States,ADK,PADK,51.87799835205078,-176.64599609375,America
Gustavus Airport,Gustavus,United States,GST,PAGS,58.4253006,-135.7070007,America
Skagway Airport,Skagway,United States,SGY,PAGY,59.46009826660156,-135.3159942626953,America
Holy Cross Airport,Holy Cross,United States,HCR,PAHC,62.18830108642578,-159.77499389648438,America
Haines Airport,Haines,United States,HNS,PAHN,59.24380111694336,-135.5240020751953,America
Kalskag Airport,Kalskag,United States,KLG,PALG,61.53630065917969,-160.34100341796875,America
McGrath Airport,Mcgrath,United States,MCG,PAMC,62.95289993,-155.6060028,America
Mountain Village Airport,Mountain Village,United States,MOU,PAMO,62.095401763916016,-163.6820068359375,America
Aniak Airport,Aniak,United States,ANI,PANI,61.581600189208984,-159.54299926757812,America
Chevak Airport,Chevak,United States,VAK,PAVA,61.5409,-165.6005,America
Wrangell Airport,Wrangell,United States,WRG,PAWG,56.48429871,-132.3699951,America
Balimo Airport,Balimo,Papua New Guinea,OPU,AYBM,-8.05000019073,142.932998657,Pacific
Baimuru Airport,Baimuru,Papua New Guinea,VMU,AYBA,-7.49686002731,144.819900513,Pacific
Kalaupapa Airport,Molokai,United States,LUP,PHLU,21.21100044,-156.973999,Pacific
Eniwetok Airport,Eniwetok Atoll,Marshall Islands,ENT,PKMA,11.340700149536133,162.3280029296875,Pacific
Matsu Nangan Airport,Matsu Islands,Taiwan,LZN,RCFG,26.1598,119.958,Asia
Hengchun Airport,Hengchun,Taiwan,HCN,RCKW,22.041099548339844,120.7300033569336,Asia
Matsu Beigan Airport,Matsu Islands,Taiwan,MFK,RCMT,26.224199,120.002998,Asia
Kushiro Airport,Kushiro,Japan,KUH,RJCK,43.041000366199995,144.192993164,Asia
Okadama Airport,Sapporo,Japan,OKD,RJCO,43.117447,141.38134,Asia
Saga Airport,Saga,Japan,HSG,RJFS,33.149700164799995,130.302001953,Asia
Nagoya Airport,Nagoya,Japan,NKM,RJNA,35.255001068115234,136.9239959716797,Asia
Iwami Airport,Iwami,Japan,IWJ,RJOW,34.676399231,131.789993286,Asia
Fukushima Airport,Fukushima,Japan,FKS,RJSF,37.22740173339844,140.43099975585938,Asia
Odate Noshiro Airport,Odate Noshiro,Japan,ONJ,RJSR,40.1918983459,140.371002197,Asia
Shonai Airport,Shonai,Japan,SYO,RJSY,38.81219863889999,139.787002563,Asia
Miyakejima Airport,Miyakejima,Japan,MYE,RJTQ,34.073600769,139.559997559,Asia
Kunsan Air Base,Kunsan,South Korea,KUV,RKJK,35.90380096435547,126.61599731445312,Asia
Mokpo Heliport,Mokpo,South Korea,MPK,RKJM,34.7588996887,126.379997253,Asia
Wonju/Hoengseong Air Base (K-38/K-46),Wonju,South Korea,WJU,RKNW,37.441201,127.963858,Asia
Yangyang International Airport,Sokcho / Gangneung,South Korea,YNY,RKNY,38.061298,128.669006,Asia
Sacheon Air Base/Airport,Sacheon,South Korea,HIN,RKPS,35.088591,128.071747,Asia
Cheongju International Airport/Cheongju Air Base (K-59/G-513),Chongju,South Korea,CJJ,RKTU,36.717008,127.498741,Asia
Subic Bay International Airport,Olongapo City,Philippines,SFS,RPLB,14.794400215148926,120.27100372314453,Asia
Cuyo Airport,Cuyo,Philippines,CYU,RPLO,10.858099937438965,121.06900024414062,Asia
Rajah Buayan Air Base,General Santos City,Philippines,\N,RPMB,6.10644006729,125.23500061,Asia
Camiguin Airport,Camiguin,Philippines,CGM,RPMH,9.253520011901855,124.70700073242188,Asia
Jolo Airport,Jolo,Philippines,JOL,RPMJ,6.0536699295043945,121.01100158691406,Asia
Sanga Sanga Airport,Sanga Sanga,Philippines,TWT,RPMN,5.046991,119.742996,Asia
Surigao Airport,Sangley Point,Philippines,SUG,RPMS,9.755838325629998,125.480947495,Asia
Tandag Airport,Tandag,Philippines,TDG,RPMW,9.072110176086426,126.1709976196289,Asia
Naga Airport,Naga,Philippines,WNP,RPUN,13.58489990234375,123.2699966430664,Asia
Basco Airport,Basco,Philippines,BSO,RPUO,20.4513,121.980003,\N
San Fernando Airport,San Fernando,Philippines,SFE,RPUS,16.595600128173828,120.3030014038086,Asia
Tuguegarao Airport,Tuguegarao,Philippines,TUG,RPUT,17.6433676823,121.733150482,Asia
Virac Airport,Virac,Philippines,VRC,RPUV,13.576399803161621,124.20600128173828,Asia
Calbayog Airport,Calbayog City,Philippines,CYP,RPVC,12.072699546813965,124.54499816894531,Asia
Catarman National Airport,Catarman,Philippines,CRM,RPVF,12.502400398254395,124.63600158691406,Asia
Moises R. Espinosa Airport,Masbate,Philippines,MBT,RPVJ,12.369682,123.630095,Asia
Roxas Airport,Roxas City,Philippines,RXS,RPVR,11.597700119018555,122.75199890136719,Asia
General Enrique Mosconi Airport,Tartagal,Argentina,TTG,SAST,-22.619600296,-63.7937011719,America
Las Heras Airport,Las Heras,Argentina,LHS,SAVH,-46.53829956049999,-68.9653015137,America
Antoine de Saint Exupéry Airport,San Antonio Oeste,Argentina,OES,SAVN,-40.7512,-65.0343,America
Lago Argentino Airport,El Calafate,Argentina,ING,SAWA,-50.336102,-72.248596,America
Gobernador Gregores Airport,Gobernador Gregores,Argentina,GGS,SAWR,-48.7831,-70.150002,America
Santa Teresita Airport,Santa Teresita,Argentina,SST,SAZL,-36.5423,-56.7218,America
Necochea Airport,Necochea,Argentina,NEC,SAZO,-38.4831,-58.8172,America
Orlando Bezerra de Menezes Airport,Juazeiro Do Norte,Brazil,JDO,SBJU,-7.21895980835,-39.270099639899996,America
Coronel Horácio de Mattos Airport,Lençóis,Brazil,LEC,SBLE,-12.4822998047,-41.2770004272,America
Macaé Airport,Macaé,Brazil,MEA,SBME,-22.343000412,-41.7659988403,America
Frank Miloye Milenkowichi–Marília State Airport,Marília,Brazil,MII,SBML,-22.1968994141,-49.926399231,America
Vitória da Conquista Airport,Vitória Da Conquista,Brazil,VDC,SBQV,-14.8627996445,-40.8630981445,America
Santa Maria Airport,Santa Maria,Brazil,RIA,SBSM,-29.711399,-53.688202,America
Toledo Airport,Toledo,Brazil,TOW,SBTD,-24.6863,-53.697498,America
Ricardo García Posada Airport,El Salvador,Chile,ESR,SCES,-26.311100006103516,-69.76519775390625,America
Pucón Airport,Pucon,Chile,ZPC,SCPC,-39.29280090332031,-71.91590118408203,America
Sorocaba Airport,Sorocaba,Brazil,SOD,SDCO,-23.478001,-47.490002,America
San Cristóbal Airport,San Cristóbal,Ecuador,SCY,SEST,-0.910206,-89.617401,Pacific
Camilo Ponce Enriquez Airport,La Toma (Catamayo),Ecuador,LOH,SETM,-3.99589,-79.371902,America
General Rivadeneira Airport,Esmeraldas,Ecuador,ESM,SETN,0.9785190224647522,-79.62660217285156,America
Port Stanley Airport,Stanley,Falkland Islands,PSY,SFAL,-51.685699462891,-57.777599334717,Atlantic
Santa Ana Airport,Cartago,Colombia,CRC,SKGO,4.75818,-75.9557,America
La Jagua Airport,Garzón,Colombia,\N,SKGZ,2.1464,-75.6944,America
Caucaya Airport,Puerto Leguízamo,Colombia,LQM,SKLG,-0.182278,-74.7708,America
La Pedrera Airport,La Pedrera,Colombia,LPD,SKLP,-1.32861,-69.5797,America
Reyes Murillo Airport,Nuquí,Colombia,NQU,SKNQ,5.6964,-77.2806,America
Obando Airport,Puerto Inírida,Colombia,PDA,SKPD,3.85353,-67.9062,America
El Yopal Airport,Yopal,Colombia,EYP,SKYP,5.31911,-72.384,America
Capitán de Av. Emilio Beltrán Airport,Guayaramerín,Bolivia,GYA,SLGY,-10.820599556,-65.3455963135,America
Puerto Rico Airport,Puerto Rico/Manuripi,Bolivia,PUR,SLPR,-11.107663,-67.551155,America
Capitán Av. Selin Zeitun Lopez Airport,Riberalta,Bolivia,RIB,SLRI,-11,-66,America
Reyes Airport,Reyes,Bolivia,REY,SLRY,-14.3044,-67.353401,America
Capitán Av. German Quiroga G. Airport,San Borja,Bolivia,SRJ,SLSB,-14.859199523925781,-66.73750305175781,America
Zorg en Hoop Airport,Paramaribo,Suriname,ORG,SMZO,5.81108,-55.190701,America
Mucuri Airport,Mucuri,Brazil,MVS,SNMU,-18.048900604248047,-39.864200592041016,America
Caballococha Airport,Caballococha,Peru,\N,SPBC,-3.91686010361,-70.5082015991,America
Mayor General FAP Armando Revoredo Iglesias Airport,Cajamarca,Peru,CJA,SPJR,-7.1391801834106445,-78.4894027709961,America
Alferez Fap David Figueroa Fernandini Airport,Huánuco,Peru,HUU,SPNC,-9.878809928894043,-76.20480346679688,America
Maria Reiche Neuman Airport,Nazca,Peru,NZC,SPZA,-14.854000091600001,-74.9615020752,America
Santa Rosa Airport,Santa Rosa,Brazil,SRA,SSZR,-27.9067,-54.520401,America
El Jagüel / Punta del Este Airport,Maldonado,Uruguay,\N,SUPE,-34.9169998169,-54.916999816899995,America
Escuela Mariscal Sucre Airport,Maracay,Venezuela,MYC,SVBS,10.249978065490723,-67.64942169189453,America
Juan Pablo Pérez Alfonso Airport,El Vigía,Venezuela,VIG,SVVG,8.624139,-71.672668,America
Ji-Paraná Airport,Ji-Paraná,Brazil,JPR,SWJI,-10.870800018299999,-61.8465003967,America
Codrington Airport,Codrington,Antigua and Barbuda,BBQ,TAPH,17.635799,-61.828602,America
La Désirade Airport,Grande Anse,Guadeloupe,DSD,TFFA,16.296902,-61.0844,America
Baillif Airport,Basse Terre,Guadeloupe,BBR,TFFB,16.0132999420166,-61.7421989440918,America
St-François Airport,St-François,Guadeloupe,SFC,TFFC,16.25779914855957,-61.26250076293945,America
Les Bases Airport,Grand Bourg,Guadeloupe,GBJ,TFFM,15.86870002746582,-61.27000045776367,America
Vance W. Amory International Airport,Charlestown,Saint Kitts and Nevis,NEV,TKPN,17.205699920654297,-62.589900970458984,America
Virgin Gorda Airport,Spanish Town,British Virgin Islands,VIJ,TUPW,18.446399688720703,-64.42749786376953,America
J F Mitchell Airport,Bequia,Saint Vincent and the Grenadines,BQU,TVSB,12.9884004593,-61.2620010376,America
Union Island International Airport,Union Island,Saint Vincent and the Grenadines,UNI,TVSU,12.60013484954834,-61.41194534301758,America
Kokshetau Airport,Kokshetau,Kazakhstan,KOV,UACK,53.329102,69.594597,Asia
Petropavlosk South Airport,Petropavlosk,Kazakhstan,PPK,UACP,54.77470016479492,69.18389892578125,Asia
Zhezkazgan Airport,Zhezkazgan,Kazakhstan,DZN,UAKD,47.708302,67.733299,Asia
Ust-Kamennogorsk Airport,Ust Kamenogorsk,Kazakhstan,UKK,UASK,50.036598205566406,82.49420166015625,Asia
Kostanay West Airport,Kostanay,Kazakhstan,KSN,UAUU,53.20690155029297,63.55030059814453,Asia
Ganja Airport,Ganja,Azerbaijan,KVD,UBBG,40.737701416015625,46.31760025024414,Asia
Nakhchivan Airport,Nakhchivan,Azerbaijan,NAJ,UBBN,39.18880081176758,45.45840072631836,Asia
